"SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "ReadingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "FinalPop"
"1240" "S8" "Antas" "3" "142" 2017-01-05 2017-01-20 15 6 5 4 500 766.67
"1241" "S8" "Denmark" "3" "143" 2017-01-05 2017-01-20 15 6 4 19 966.666666666667 1400
"1242" "S8" "Narrikup" "3" "144" 2017-01-05 2017-01-20 15 1 2 0 100 433.33
"1243" "S8" "Antas" "1" "127" 2017-01-05 2017-01-23 18 9 6 5 666.666666666667 966.67
"1244" "S8" "Leura" "1" "128" 2017-01-05 2017-01-23 18 6 6 2 466.666666666667 966.67
"1245" "S8" "Denmark" "1" "129" 2017-01-05 2017-01-23 18 1 5 1 233.333333333333 233.33
"1246" "S8" "Monti" "1" "130" 2017-01-05 2017-01-23 18 4 17 4 833.333333333333 1066.67
"1247" "S8" "Narrikup" "1" "131" 2017-01-05 2017-01-23 18 4 4 8 533.333333333333 866.67
"1248" "S8" "Woogenellup" "1" "132" 2017-01-05 2017-01-23 18 4 5 6 500 566.67
"1249" "S8" "Denmark" "2" "133" 2017-01-05 2017-01-23 18 3 6 14 766.666666666667 933.33
"1250" "S8" "Woogenellup" "2" "134" 2017-01-05 2017-01-23 18 18 5 9 1066.66666666667 1300
"1251" "S8" "Narrikup" "2" "135" 2017-01-05 2017-01-23 18 19 6 3 933.333333333333 1166.67
"1252" "S8" "Leura" "2" "136" 2017-01-05 2017-01-23 18 2 14 1 566.666666666667 1000
"1253" "S8" "Monti" "2" "137" 2017-01-05 2017-01-23 18 3 12 10 833.333333333333 1000
"1254" "S8" "Antas" "2" "138" 2017-01-05 2017-01-23 18 8 10 4 733.333333333333 1066.67
"1255" "S8" "Leura" "3" "139" 2017-01-05 2017-01-23 18 5 6 9 666.666666666667 833.33
"1256" "S8" "Monti" "3" "140" 2017-01-05 2017-01-23 18 16 10 11 1233.33333333333 1433.33
"1257" "S8" "Woogenellup" "3" "141" 2017-01-05 2017-01-23 18 6 4 16 866.666666666667 966.67
"1258" "S8" "Antas" "3" "142" 2017-01-05 2017-01-23 18 6 4 7 566.666666666667 766.67
"1259" "S8" "Denmark" "3" "143" 2017-01-05 2017-01-23 18 6 4 20 1000 1400
"1260" "S8" "Narrikup" "3" "144" 2017-01-05 2017-01-23 18 1 3 1 166.666666666667 433.33
"1261" "S8" "Antas" "1" "127" 2017-01-05 2017-01-26 21 14 6 9 966.666666666667 966.67
"1262" "S8" "Leura" "1" "128" 2017-01-05 2017-01-26 21 12 14 3 966.666666666667 966.67
"1263" "S8" "Denmark" "1" "129" 2017-01-05 2017-01-26 21 1 2 1 133.333333333333 233.33
"1264" "S8" "Monti" "1" "130" 2017-01-05 2017-01-26 21 6 20 6 1066.66666666667 1066.67
"1265" "S8" "Narrikup" "1" "131" 2017-01-05 2017-01-26 21 9 5 12 866.666666666667 866.67
"1266" "S8" "Woogenellup" "1" "132" 2017-01-05 2017-01-26 21 4 6 7 566.666666666667 566.67
"1267" "S8" "Denmark" "2" "133" 2017-01-05 2017-01-26 21 3 7 16 866.666666666667 933.33
"1268" "S8" "Woogenellup" "2" "134" 2017-01-05 2017-01-26 21 20 6 13 1300 1300
"1269" "S8" "Narrikup" "2" "135" 2017-01-05 2017-01-26 21 23 8 4 1166.66666666667 1166.67
"1270" "S8" "Leura" "2" "136" 2017-01-05 2017-01-26 21 5 22 3 1000 1000
"1271" "S8" "Monti" "2" "137" 2017-01-05 2017-01-26 21 4 13 11 933.333333333333 1000
"1272" "S8" "Antas" "2" "138" 2017-01-05 2017-01-26 21 10 15 7 1066.66666666667 1066.67
"1273" "S8" "Leura" "3" "139" 2017-01-05 2017-01-26 21 6 7 12 833.333333333333 833.33
"1274" "S8" "Monti" "3" "140" 2017-01-05 2017-01-26 21 19 12 12 1433.33333333333 1433.33
"1275" "S8" "Woogenellup" "3" "141" 2017-01-05 2017-01-26 21 6 5 18 966.666666666667 966.67
"1276" "S8" "Antas" "3" "142" 2017-01-05 2017-01-26 21 6 6 11 766.666666666667 766.67
"1277" "S8" "Denmark" "3" "143" 2017-01-05 2017-01-26 21 13 5 24 1400 1400
"1278" "S8" "Narrikup" "3" "144" 2017-01-05 2017-01-26 21 4 5 3 400 433.33
"1279" "S8" "Antas" "1" "127" 2017-01-05 2017-01-30 25 14 6 9 966.666666666667 966.67
"1280" "S8" "Leura" "1" "128" 2017-01-05 2017-01-30 25 12 14 3 966.666666666667 966.67
"1281" "S8" "Denmark" "1" "129" 2017-01-05 2017-01-30 25 3 2 1 200 233.33
"1282" "S8" "Monti" "1" "130" 2017-01-05 2017-01-30 25 6 20 6 1066.66666666667 1066.67
"1283" "S8" "Narrikup" "1" "131" 2017-01-05 2017-01-30 25 9 5 12 866.666666666667 866.67
"1284" "S8" "Woogenellup" "1" "132" 2017-01-05 2017-01-30 25 4 6 7 566.666666666667 566.67
"1285" "S8" "Denmark" "2" "133" 2017-01-05 2017-01-30 25 5 7 16 933.333333333333 933.33
"1286" "S8" "Woogenellup" "2" "134" 2017-01-05 2017-01-30 25 20 6 13 1300 1300
"1287" "S8" "Narrikup" "2" "135" 2017-01-05 2017-01-30 25 23 8 4 1166.66666666667 1166.67
"1288" "S8" "Leura" "2" "136" 2017-01-05 2017-01-30 25 5 22 3 1000 1000
"1289" "S8" "Monti" "2" "137" 2017-01-05 2017-01-30 25 6 13 11 1000 1000
"1290" "S8" "Antas" "2" "138" 2017-01-05 2017-01-30 25 10 15 7 1066.66666666667 1066.67
"1291" "S8" "Leura" "3" "139" 2017-01-05 2017-01-30 25 6 7 12 833.333333333333 833.33
"1292" "S8" "Monti" "3" "140" 2017-01-05 2017-01-30 25 19 12 12 1433.33333333333 1433.33
"1293" "S8" "Woogenellup" "3" "141" 2017-01-05 2017-01-30 25 6 5 18 966.666666666667 966.67
"1294" "S8" "Antas" "3" "142" 2017-01-05 2017-01-30 25 6 6 11 766.666666666667 766.67
"1295" "S8" "Denmark" "3" "143" 2017-01-05 2017-01-30 25 13 5 24 1400 1400
"1296" "S8" "Narrikup" "3" "144" 2017-01-05 2017-01-30 25 5 5 3 433.333333333333 433.33
