SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS	Sub1	Sub2	Sub3
S1	Narrikup	2	11	19/02/2016	9/03/16	19	0	1	1
S1	Leura	2	12	19/02/2016	9/03/16	19	0	2	0
S1	Woogenellup	3	13	19/02/2016	9/03/16	19	2	10	1
S1	Antas 	3	14	19/02/2016	9/03/16	19	0	0	1
S1	Monti	3	15	19/02/2016	9/03/16	19	1	0	0
S1	Narrikup	3	16	19/02/2016	9/03/16	19	0	1	0
S1	Denmark	3	17	19/02/2016	9/03/16	19	0	0	3
S1	Leura	3	18	19/02/2016	9/03/16	19	2	0	0
S1	Antas 	1	1	19/02/2016	11/03/16	21	1	2	7
S1	Monti	1	2	19/02/2016	11/03/16	21	0	2	0
S1	Denmark	1	3	19/02/2016	11/03/16	21	3	1	1
S1	Leura	1	4	19/02/2016	11/03/16	21	4	1	0
S1	Narrikup	1	5	19/02/2016	11/03/16	21	0	3	5
S1	Woogenellup	1	6	19/02/2016	11/03/16	21	3	6	1
S1	Antas 	2	7	19/02/2016	11/03/16	21	12	12	12
S1	Woogenellup	2	8	19/02/2016	11/03/16	21	2	4	3
S1	Denmark	2	9	19/02/2016	11/03/16	21	1	0	0
S1	Monti	2	10	19/02/2016	11/03/16	21	1	2	0
S1	Narrikup	2	11	19/02/2016	11/03/16	21	1	1	2
S1	Leura	2	12	19/02/2016	11/03/16	21	2	2	0
S1	Woogenellup	3	13	19/02/2016	11/03/16	21	2	8	3
S1	Antas 	3	14	19/02/2016	11/03/16	21	1	1	1
S1	Monti	3	15	19/02/2016	11/03/16	21	0	0	0
S1	Narrikup	3	16	19/02/2016	11/03/16	21	0	1	0
S1	Denmark	3	17	19/02/2016	11/03/16	21	0	0	3
S1	Leura	3	18	19/02/2016	11/03/16	21	2	0	0
S1	Antas 	1	1	19/02/2016	13/03/16	23	4	2	7
S1	Monti	1	2	19/02/2016	13/03/16	23	0	2	1
S1	Denmark	1	3	19/02/2016	13/03/16	23	2	0	1
S1	Leura	1	4	19/02/2016	13/03/16	23	3	0	3
S1	Narrikup	1	5	19/02/2016	13/03/16	23	0	3	8
S1	Woogenellup	1	6	19/02/2016	13/03/16	23	5	5	3
S1	Antas 	2	7	19/02/2016	13/03/16	23	12	15	14
S1	Woogenellup	2	8	19/02/2016	13/03/16	23	2	5	3
S1	Denmark	2	9	19/02/2016	13/03/16	23	2	2	0
S1	Monti	2	10	19/02/2016	13/03/16	23	0	3	0
S1	Narrikup	2	11	19/02/2016	13/03/16	23	2	1	1
S1	Leura	2	12	19/02/2016	13/03/16	23	0	1	0
S1	Woogenellup	3	13	19/02/2016	13/03/16	23	2	8	3
S1	Antas 	3	14	19/02/2016	13/03/16	23	1	2	1
S1	Monti	3	15	19/02/2016	13/03/16	23	2	2	0
S1	Narrikup	3	16	19/02/2016	13/03/16	23	0	1	1
S1	Denmark	3	17	19/02/2016	13/03/16	23	0	0	2
S1	Leura	3	18	19/02/2016	13/03/16	23	2	0	0
S1	Antas 	1	1	19/02/2016	16/03/16	26	5	3	6
S1	Monti	1	2	19/02/2016	16/03/16	26	0	4	1
S1	Denmark	1	3	19/02/2016	16/03/16	26	2	0	1
S1	Leura	1	4	19/02/2016	16/03/16	26	3	2	3
S1	Narrikup	1	5	19/02/2016	16/03/16	26	0	1	3
S1	Woogenellup	1	6	19/02/2016	16/03/16	26	4	7	3
S1	Antas 	2	7	19/02/2016	16/03/16	26	13	20	12
S1	Woogenellup	2	8	19/02/2016	16/03/16	26	2	2	5
S1	Denmark	2	9	19/02/2016	16/03/16	26	2	0	0
S1	Monti	2	10	19/02/2016	16/03/16	26	0	3	0
S1	Narrikup	2	11	19/02/2016	16/03/16	26	1	1	2
S1	Leura	2	12	19/02/2016	16/03/16	26	0	5	0
S1	Woogenellup	3	13	19/02/2016	16/03/16	26	1	14	5
S1	Antas 	3	14	19/02/2016	16/03/16	26	0	3	2
S1	Monti	3	15	19/02/2016	16/03/16	26	3	1	3
S1	Narrikup	3	16	19/02/2016	16/03/16	26	0	1	0
S1	Denmark	3	17	19/02/2016	16/03/16	26	0	2	1
S1	Leura	3	18	19/02/2016	16/03/16	26	2	0	0
S1	Antas 	1	1	19/02/2016	18/03/16	28	6	2	8
S1	Monti	1	2	19/02/2016	18/03/16	28	1	1	1
S1	Denmark	1	3	19/02/2016	18/03/16	28	4	0	1
S1	Leura	1	4	19/02/2016	18/03/16	28	4	1	2
