"SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "ReadingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "FinalPop"
"1" "S1" "Antas" "1" "1" 2015-06-24 2015-06-24 0 0 0 0 0 333.33
"2" "S1" "Monti" "1" "2" 2015-06-24 2015-06-24 0 0 0 0 0 266.67
"3" "S1" "Denmark" "1" "3" 2015-06-24 2015-06-24 0 0 0 0 0 166.67
"4" "S1" "Leura" "1" "4" 2015-06-24 2015-06-24 0 0 0 0 0 233.33
"5" "S1" "Narrikup" "1" "5" 2015-06-24 2015-06-24 0 0 0 0 0 233.33
"6" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-06-24 0 0 0 0 0 233.33
"7" "S1" "Antas" "2" "7" 2015-06-24 2015-06-24 0 0 0 0 0 200
"8" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-06-24 0 0 0 0 0 266.67
"9" "S1" "Denmark" "2" "9" 2015-06-24 2015-06-24 0 0 0 0 0 200
"10" "S1" "Monti" "2" "10" 2015-06-24 2015-06-24 0 0 0 0 0 233.33
"11" "S1" "Narrikup" "2" "11" 2015-06-24 2015-06-24 0 0 0 0 0 266.67
"12" "S1" "Leura" "2" "12" 2015-06-24 2015-06-24 0 0 0 0 0 366.67
"13" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-06-24 0 0 0 0 0 533.33
"14" "S1" "Antas" "3" "14" 2015-06-24 2015-06-24 0 0 0 0 0 366.67
"15" "S1" "Monti" "3" "15" 2015-06-24 2015-06-24 0 0 0 0 0 266.67
"16" "S1" "Narrikup" "3" "16" 2015-06-24 2015-06-24 0 0 0 0 0 266.67
"17" "S1" "Denmark" "3" "17" 2015-06-24 2015-06-24 0 0 0 0 0 366.67
"18" "S1" "Leura" "3" "18" 2015-06-24 2015-06-24 0 0 0 0 0 333.33
"19" "S1" "Antas" "1" "1" 2015-06-24 2015-06-27 3 0 0 0 0 333.33
"20" "S1" "Monti" "1" "2" 2015-06-24 2015-06-27 3 0 0 0 0 266.67
"21" "S1" "Denmark" "1" "3" 2015-06-24 2015-06-27 3 0 0 0 0 166.67
"22" "S1" "Leura" "1" "4" 2015-06-24 2015-06-27 3 0 0 0 0 233.33
"23" "S1" "Narrikup" "1" "5" 2015-06-24 2015-06-27 3 0 0 0 0 233.33
"24" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-06-27 3 0 0 0 0 233.33
"25" "S1" "Antas" "2" "7" 2015-06-24 2015-06-27 3 0 0 0 0 200
"26" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-06-27 3 0 0 0 0 266.67
"27" "S1" "Denmark" "2" "9" 2015-06-24 2015-06-27 3 0 0 0 0 200
"28" "S1" "Monti" "2" "10" 2015-06-24 2015-06-27 3 0 0 0 0 233.33
"29" "S1" "Narrikup" "2" "11" 2015-06-24 2015-06-27 3 0 0 0 0 266.67
"30" "S1" "Leura" "2" "12" 2015-06-24 2015-06-27 3 0 0 0 0 366.67
"31" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-06-27 3 0 0 0 0 533.33
"32" "S1" "Antas" "3" "14" 2015-06-24 2015-06-27 3 0 0 0 0 366.67
"33" "S1" "Monti" "3" "15" 2015-06-24 2015-06-27 3 0 0 0 0 266.67
"34" "S1" "Narrikup" "3" "16" 2015-06-24 2015-06-27 3 0 0 0 0 266.67
"35" "S1" "Denmark" "3" "17" 2015-06-24 2015-06-27 3 0 0 0 0 366.67
"36" "S1" "Leura" "3" "18" 2015-06-24 2015-06-27 3 0 0 0 0 333.33
"37" "S1" "Antas" "1" "1" 2015-06-24 2015-07-01 7 0 0 0 0 333.33
"38" "S1" "Monti" "1" "2" 2015-06-24 2015-07-01 7 0 0 0 0 266.67
"39" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-01 7 0 0 0 0 166.67
"40" "S1" "Leura" "1" "4" 2015-06-24 2015-07-01 7 0 0 0 0 233.33
"41" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-01 7 0 0 0 0 233.33
"42" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-01 7 0 0 0 0 233.33
"43" "S1" "Antas" "2" "7" 2015-06-24 2015-07-01 7 0 0 0 0 200
"44" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-01 7 0 0 0 0 266.67
"45" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-01 7 0 0 0 0 200
"46" "S1" "Monti" "2" "10" 2015-06-24 2015-07-01 7 0 0 0 0 233.33
"47" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-01 7 0 0 0 0 266.67
"48" "S1" "Leura" "2" "12" 2015-06-24 2015-07-01 7 0 0 0 0 366.67
"49" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-01 7 0 0 0 0 533.33
"50" "S1" "Antas" "3" "14" 2015-06-24 2015-07-01 7 0 0 0 0 366.67
"51" "S1" "Monti" "3" "15" 2015-06-24 2015-07-01 7 0 0 0 0 266.67
"52" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-01 7 0 0 0 0 266.67
"53" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-01 7 0 0 0 0 366.67
"54" "S1" "Leura" "3" "18" 2015-06-24 2015-07-01 7 0 0 0 0 333.33
"55" "S1" "Antas" "1" "1" 2015-06-24 2015-07-04 10 0 0 0 0 333.33
"56" "S1" "Monti" "1" "2" 2015-06-24 2015-07-04 10 0 0 0 0 266.67
"57" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-04 10 0 0 0 0 166.67
"58" "S1" "Leura" "1" "4" 2015-06-24 2015-07-04 10 0 0 0 0 233.33
"59" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-04 10 0 0 0 0 233.33
"60" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-04 10 0 0 0 0 233.33
"61" "S1" "Antas" "2" "7" 2015-06-24 2015-07-04 10 0 0 0 0 200
"62" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-04 10 0 0 0 0 266.67
"63" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-04 10 0 0 0 0 200
"64" "S1" "Monti" "2" "10" 2015-06-24 2015-07-04 10 0 0 0 0 233.33
"65" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-04 10 0 0 0 0 266.67
"66" "S1" "Leura" "2" "12" 2015-06-24 2015-07-04 10 0 0 0 0 366.67
"67" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-04 10 0 0 0 0 533.33
"68" "S1" "Antas" "3" "14" 2015-06-24 2015-07-04 10 0 0 0 0 366.67
"69" "S1" "Monti" "3" "15" 2015-06-24 2015-07-04 10 0 0 0 0 266.67
"70" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-04 10 0 0 0 0 266.67
"71" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-04 10 0 0 0 0 366.67
"72" "S1" "Leura" "3" "18" 2015-06-24 2015-07-04 10 0 0 0 0 333.33
"73" "S1" "Antas" "1" "1" 2015-06-24 2015-07-07 13 0 0 0 0 333.33
"74" "S1" "Monti" "1" "2" 2015-06-24 2015-07-07 13 0 0 0 0 266.67
"75" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-07 13 0 0 0 0 166.67
"76" "S1" "Leura" "1" "4" 2015-06-24 2015-07-07 13 0 0 0 0 233.33
"77" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-07 13 0 0 0 0 233.33
"78" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-07 13 0 0 0 0 233.33
"79" "S1" "Antas" "2" "7" 2015-06-24 2015-07-07 13 0 0 0 0 200
"80" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-07 13 0 0 0 0 266.67
"81" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-07 13 0 0 0 0 200
"82" "S1" "Monti" "2" "10" 2015-06-24 2015-07-07 13 0 0 0 0 233.33
"83" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-07 13 0 0 0 0 266.67
"84" "S1" "Leura" "2" "12" 2015-06-24 2015-07-07 13 0 0 0 0 366.67
"85" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-07 13 0 0 0 0 533.33
"86" "S1" "Antas" "3" "14" 2015-06-24 2015-07-07 13 0 0 0 0 366.67
"87" "S1" "Monti" "3" "15" 2015-06-24 2015-07-07 13 0 0 0 0 266.67
"88" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-07 13 0 0 0 0 266.67
"89" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-07 13 0 0 0 0 366.67
"90" "S1" "Leura" "3" "18" 2015-06-24 2015-07-07 13 0 0 0 0 333.33
"91" "S1" "Antas" "1" "1" 2015-06-24 2015-07-13 19 0 0 0 0 333.33
"92" "S1" "Monti" "1" "2" 2015-06-24 2015-07-13 19 0 0 0 0 266.67
"93" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-13 19 0 0 0 0 166.67
"94" "S1" "Leura" "1" "4" 2015-06-24 2015-07-13 19 0 0 0 0 233.33
"95" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-13 19 0 0 0 0 233.33
"96" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-13 19 0 0 0 0 233.33
"97" "S1" "Antas" "2" "7" 2015-06-24 2015-07-13 19 0 0 0 0 200
"98" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-13 19 0 0 0 0 266.67
"99" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-13 19 0 0 0 0 200
"100" "S1" "Monti" "2" "10" 2015-06-24 2015-07-13 19 0 0 0 0 233.33
"101" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-13 19 0 0 0 0 266.67
"102" "S1" "Leura" "2" "12" 2015-06-24 2015-07-13 19 0 0 0 0 366.67
"103" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-13 19 0 0 0 0 533.33
"104" "S1" "Antas" "3" "14" 2015-06-24 2015-07-13 19 0 0 0 0 366.67
"105" "S1" "Monti" "3" "15" 2015-06-24 2015-07-13 19 0 0 0 0 266.67
"106" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-13 19 0 0 0 0 266.67
"107" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-13 19 0 0 0 0 366.67
"108" "S1" "Leura" "3" "18" 2015-06-24 2015-07-13 19 0 0 0 0 333.33
"109" "S1" "Antas" "1" "1" 2015-06-24 2015-07-21 27 0 0 0 0 333.33
"110" "S1" "Monti" "1" "2" 2015-06-24 2015-07-21 27 0 0 0 0 266.67
"111" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-21 27 0 0 0 0 166.67
"112" "S1" "Leura" "1" "4" 2015-06-24 2015-07-21 27 0 0 0 0 233.33
"113" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-21 27 0 0 0 0 233.33
"114" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-21 27 0 0 0 0 233.33
"115" "S1" "Antas" "2" "7" 2015-06-24 2015-07-21 27 0 0 0 0 200
"116" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-21 27 0 0 0 0 266.67
"117" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-21 27 0 0 0 0 200
"118" "S1" "Monti" "2" "10" 2015-06-24 2015-07-21 27 0 0 0 0 233.33
"119" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-21 27 0 0 0 0 266.67
"120" "S1" "Leura" "2" "12" 2015-06-24 2015-07-21 27 0 0 0 0 366.67
"121" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-21 27 0 0 0 0 533.33
"122" "S1" "Antas" "3" "14" 2015-06-24 2015-07-21 27 0 0 0 0 366.67
"123" "S1" "Monti" "3" "15" 2015-06-24 2015-07-21 27 0 0 0 0 266.67
"124" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-21 27 0 0 0 0 266.67
"125" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-21 27 0 0 0 0 366.67
"126" "S1" "Leura" "3" "18" 2015-06-24 2015-07-21 27 0 0 0 0 333.33
"127" "S1" "Antas" "1" "1" 2015-06-24 2015-07-24 30 0 0 0 0 333.33
"128" "S1" "Monti" "1" "2" 2015-06-24 2015-07-24 30 0 0 0 0 266.67
"129" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-24 30 0 0 0 0 166.67
"130" "S1" "Leura" "1" "4" 2015-06-24 2015-07-24 30 0 0 0 0 233.33
"131" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-24 30 1 0 0 33.3333333333333 233.33
"132" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-24 30 0 1 0 33.3333333333333 233.33
"133" "S1" "Antas" "2" "7" 2015-06-24 2015-07-24 30 0 0 1 33.3333333333333 200
"134" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-24 30 0 0 0 0 266.67
"135" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-24 30 0 0 0 0 200
"136" "S1" "Monti" "2" "10" 2015-06-24 2015-07-24 30 1 0 0 33.3333333333333 233.33
"137" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-24 30 1 0 0 33.3333333333333 266.67
"138" "S1" "Leura" "2" "12" 2015-06-24 2015-07-24 30 0 1 0 33.3333333333333 366.67
"139" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-24 30 1 0 1 66.6666666666667 533.33
"140" "S1" "Antas" "3" "14" 2015-06-24 2015-07-24 30 0 1 0 33.3333333333333 366.67
"141" "S1" "Monti" "3" "15" 2015-06-24 2015-07-24 30 0 0 1 33.3333333333333 266.67
"142" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-24 30 0 0 1 33.3333333333333 266.67
"143" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-24 30 0 1 0 33.3333333333333 366.67
"144" "S1" "Leura" "3" "18" 2015-06-24 2015-07-24 30 0 1 0 33.3333333333333 333.33
"145" "S1" "Antas" "1" "1" 2015-06-24 2015-07-28 34 0 0 1 33.3333333333333 333.33
"146" "S1" "Monti" "1" "2" 2015-06-24 2015-07-28 34 0 0 0 0 266.67
"147" "S1" "Denmark" "1" "3" 2015-06-24 2015-07-28 34 0 0 1 33.3333333333333 166.67
"148" "S1" "Leura" "1" "4" 2015-06-24 2015-07-28 34 0 0 0 0 233.33
"149" "S1" "Narrikup" "1" "5" 2015-06-24 2015-07-28 34 1 0 0 33.3333333333333 233.33
"150" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-07-28 34 0 1 0 33.3333333333333 233.33
"151" "S1" "Antas" "2" "7" 2015-06-24 2015-07-28 34 0 0 1 33.3333333333333 200
"152" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-07-28 34 0 0 0 0 266.67
"153" "S1" "Denmark" "2" "9" 2015-06-24 2015-07-28 34 0 0 0 0 200
"154" "S1" "Monti" "2" "10" 2015-06-24 2015-07-28 34 2 1 0 100 233.33
"155" "S1" "Narrikup" "2" "11" 2015-06-24 2015-07-28 34 1 0 1 66.6666666666667 266.67
"156" "S1" "Leura" "2" "12" 2015-06-24 2015-07-28 34 1 1 0 66.6666666666667 366.67
"157" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-07-28 34 1 0 1 66.6666666666667 533.33
"158" "S1" "Antas" "3" "14" 2015-06-24 2015-07-28 34 0 2 0 66.6666666666667 366.67
"159" "S1" "Monti" "3" "15" 2015-06-24 2015-07-28 34 0 0 1 33.3333333333333 266.67
"160" "S1" "Narrikup" "3" "16" 2015-06-24 2015-07-28 34 0 0 1 33.3333333333333 266.67
"161" "S1" "Denmark" "3" "17" 2015-06-24 2015-07-28 34 0 1 0 33.3333333333333 366.67
"162" "S1" "Leura" "3" "18" 2015-06-24 2015-07-28 34 0 2 1 100 333.33
"163" "S2" "Narrikup" "1" "19" 2015-07-28 2015-07-28 0 0 0 0 0 2100
"164" "S2" "Monti" "1" "20" 2015-07-28 2015-07-28 0 0 0 0 0 1866.67
"165" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-07-28 0 0 0 0 0 2066.67
"166" "S2" "Leura" "1" "22" 2015-07-28 2015-07-28 0 0 0 0 0 1866.67
"167" "S2" "Denmark" "1" "23" 2015-07-28 2015-07-28 0 0 0 0 0 1700
"168" "S2" "Antas" "1" "24" 2015-07-28 2015-07-28 0 0 0 0 0 1533.33
"169" "S2" "Leura" "2" "25" 2015-07-28 2015-07-28 0 0 0 0 0 1700
"170" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-07-28 0 0 0 0 0 1600
"171" "S2" "Denmark" "2" "27" 2015-07-28 2015-07-28 0 0 0 0 0 1366.67
"172" "S2" "Narrikup" "2" "28" 2015-07-28 2015-07-28 0 0 0 0 0 1166.67
"173" "S2" "Antas" "2" "29" 2015-07-28 2015-07-28 0 0 0 0 0 2066.67
"174" "S2" "Monti" "2" "30" 2015-07-28 2015-07-28 0 0 0 0 0 1566.67
"175" "S2" "Denmark" "3" "31" 2015-07-28 2015-07-28 0 0 0 0 0 1666.67
"176" "S2" "Antas" "3" "32" 2015-07-28 2015-07-28 0 0 0 0 0 2066.67
"177" "S2" "Monti" "3" "33" 2015-07-28 2015-07-28 0 0 0 0 0 966.67
"178" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-07-28 0 0 0 0 0 1900
"179" "S2" "Leura" "3" "35" 2015-07-28 2015-07-28 0 0 0 0 0 1800
"180" "S2" "Narrikup" "3" "36" 2015-07-28 2015-07-28 0 0 0 0 0 1533.33
"181" "S2" "Narrikup" "1" "19" 2015-07-28 2015-07-30 2 0 0 0 0 2100
"182" "S2" "Monti" "1" "20" 2015-07-28 2015-07-30 2 0 0 0 0 1866.67
"183" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-07-30 2 0 0 0 0 2066.67
"184" "S2" "Leura" "1" "22" 2015-07-28 2015-07-30 2 0 0 0 0 1866.67
"185" "S2" "Denmark" "1" "23" 2015-07-28 2015-07-30 2 0 0 0 0 1700
"186" "S2" "Antas" "1" "24" 2015-07-28 2015-07-30 2 0 0 0 0 1533.33
"187" "S2" "Leura" "2" "25" 2015-07-28 2015-07-30 2 0 0 0 0 1700
"188" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-07-30 2 0 0 0 0 1600
"189" "S2" "Denmark" "2" "27" 2015-07-28 2015-07-30 2 0 0 0 0 1366.67
"190" "S2" "Narrikup" "2" "28" 2015-07-28 2015-07-30 2 0 0 0 0 1166.67
"191" "S2" "Antas" "2" "29" 2015-07-28 2015-07-30 2 0 0 0 0 2066.67
"192" "S2" "Monti" "2" "30" 2015-07-28 2015-07-30 2 0 0 0 0 1566.67
"193" "S2" "Denmark" "3" "31" 2015-07-28 2015-07-30 2 0 0 0 0 1666.67
"194" "S2" "Antas" "3" "32" 2015-07-28 2015-07-30 2 0 0 0 0 2066.67
"195" "S2" "Monti" "3" "33" 2015-07-28 2015-07-30 2 0 0 0 0 966.67
"196" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-07-30 2 0 0 0 0 1900
"197" "S2" "Leura" "3" "35" 2015-07-28 2015-07-30 2 0 0 0 0 1800
"198" "S2" "Narrikup" "3" "36" 2015-07-28 2015-07-30 2 0 0 0 0 1533.33
"199" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-01 4 0 0 0 0 2100
"200" "S2" "Monti" "1" "20" 2015-07-28 2015-08-01 4 0 0 0 0 1866.67
"201" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-01 4 0 0 0 0 2066.67
"202" "S2" "Leura" "1" "22" 2015-07-28 2015-08-01 4 0 0 0 0 1866.67
"203" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-01 4 0 0 0 0 1700
"204" "S2" "Antas" "1" "24" 2015-07-28 2015-08-01 4 0 0 0 0 1533.33
"205" "S2" "Leura" "2" "25" 2015-07-28 2015-08-01 4 0 0 0 0 1700
"206" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-01 4 0 0 0 0 1600
"207" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-01 4 0 0 0 0 1366.67
"208" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-01 4 0 0 0 0 1166.67
"209" "S2" "Antas" "2" "29" 2015-07-28 2015-08-01 4 0 0 0 0 2066.67
"210" "S2" "Monti" "2" "30" 2015-07-28 2015-08-01 4 0 0 0 0 1566.67
"211" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-01 4 0 0 0 0 1666.67
"212" "S2" "Antas" "3" "32" 2015-07-28 2015-08-01 4 0 0 0 0 2066.67
"213" "S2" "Monti" "3" "33" 2015-07-28 2015-08-01 4 0 0 0 0 966.67
"214" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-01 4 0 0 0 0 1900
"215" "S2" "Leura" "3" "35" 2015-07-28 2015-08-01 4 0 0 0 0 1800
"216" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-01 4 0 0 0 0 1533.33
"217" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-03 6 0 1 0 33.3333333333333 2100
"218" "S2" "Monti" "1" "20" 2015-07-28 2015-08-03 6 0 0 0 0 1866.67
"219" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-03 6 1 0 0 33.3333333333333 2066.67
"220" "S2" "Leura" "1" "22" 2015-07-28 2015-08-03 6 0 1 0 33.3333333333333 1866.67
"221" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-03 6 0 0 0 0 1700
"222" "S2" "Antas" "1" "24" 2015-07-28 2015-08-03 6 0 0 0 0 1533.33
"223" "S2" "Leura" "2" "25" 2015-07-28 2015-08-03 6 0 0 0 0 1700
"224" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-03 6 0 0 0 0 1600
"225" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-03 6 0 0 0 0 1366.67
"226" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-03 6 0 0 0 0 1166.67
"227" "S2" "Antas" "2" "29" 2015-07-28 2015-08-03 6 0 0 0 0 2066.67
"228" "S2" "Monti" "2" "30" 2015-07-28 2015-08-03 6 0 0 0 0 1566.67
"229" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-03 6 0 0 0 0 1666.67
"230" "S2" "Antas" "3" "32" 2015-07-28 2015-08-03 6 0 0 0 0 2066.67
"231" "S2" "Monti" "3" "33" 2015-07-28 2015-08-03 6 0 0 0 0 966.67
"232" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-03 6 0 1 0 33.3333333333333 1900
"233" "S2" "Leura" "3" "35" 2015-07-28 2015-08-03 6 0 0 0 0 1800
"234" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-03 6 0 0 0 0 1533.33
"235" "S1" "Antas" "1" "1" 2015-06-24 2015-08-06 43 0 0 1 33.3333333333333 333.33
"236" "S1" "Monti" "1" "2" 2015-06-24 2015-08-06 43 1 1 0 66.6666666666667 266.67
"237" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-06 43 0 0 0 0 166.67
"238" "S1" "Leura" "1" "4" 2015-06-24 2015-08-06 43 1 0 0 33.3333333333333 233.33
"239" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-06 43 0 4 2 200 233.33
"240" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-06 43 0 1 0 33.3333333333333 233.33
"241" "S1" "Antas" "2" "7" 2015-06-24 2015-08-06 43 1 2 0 100 200
"242" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-06 43 0 2 1 100 266.67
"243" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-06 43 0 1 0 33.3333333333333 200
"244" "S1" "Monti" "2" "10" 2015-06-24 2015-08-06 43 1 2 1 133.333333333333 233.33
"245" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-06 43 2 1 1 133.333333333333 266.67
"246" "S1" "Leura" "2" "12" 2015-06-24 2015-08-06 43 1 4 3 266.666666666667 366.67
"247" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-06 43 3 1 1 166.666666666667 533.33
"248" "S1" "Antas" "3" "14" 2015-06-24 2015-08-06 43 1 6 4 366.666666666667 366.67
"249" "S1" "Monti" "3" "15" 2015-06-24 2015-08-06 43 0 1 2 100 266.67
"250" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-06 43 1 0 1 66.6666666666667 266.67
"251" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-06 43 1 4 1 200 366.67
"252" "S1" "Leura" "3" "18" 2015-06-24 2015-08-06 43 1 2 1 133.333333333333 333.33
"253" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-07 10 4 4 5 433.333333333333 2100
"254" "S2" "Monti" "1" "20" 2015-07-28 2015-08-07 10 3 4 4 366.666666666667 1866.67
"255" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-07 10 6 3 7 533.333333333333 2066.67
"256" "S2" "Leura" "1" "22" 2015-07-28 2015-08-07 10 7 5 7 633.333333333333 1866.67
"257" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-07 10 5 4 5 466.666666666667 1700
"258" "S2" "Antas" "1" "24" 2015-07-28 2015-08-07 10 4 4 4 400 1533.33
"259" "S2" "Leura" "2" "25" 2015-07-28 2015-08-07 10 5 3 3 366.666666666667 1700
"260" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-07 10 4 5 6 500 1600
"261" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-07 10 3 3 3 300 1366.67
"262" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-07 10 3 4 3 333.333333333333 1166.67
"263" "S2" "Antas" "2" "29" 2015-07-28 2015-08-07 10 6 7 8 700 2066.67
"264" "S2" "Monti" "2" "30" 2015-07-28 2015-08-07 10 3 3 3 300 1566.67
"265" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-07 10 3 3 2 266.666666666667 1666.67
"266" "S2" "Antas" "3" "32" 2015-07-28 2015-08-07 10 5 5 4 466.666666666667 2066.67
"267" "S2" "Monti" "3" "33" 2015-07-28 2015-08-07 10 2 2 3 233.333333333333 966.67
"268" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-07 10 7 6 7 666.666666666667 1900
"269" "S2" "Leura" "3" "35" 2015-07-28 2015-08-07 10 5 6 5 533.333333333333 1800
"270" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-07 10 2 4 3 300 1533.33
"271" "S1" "Antas" "1" "1" 2015-06-24 2015-08-10 47 1 0 2 100 333.33
"272" "S1" "Monti" "1" "2" 2015-06-24 2015-08-10 47 2 1 1 133.333333333333 266.67
"273" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-10 47 0 1 0 33.3333333333333 166.67
"274" "S1" "Leura" "1" "4" 2015-06-24 2015-08-10 47 1 1 0 66.6666666666667 233.33
"275" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-10 47 0 4 2 200 233.33
"276" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-10 47 0 1 1 66.6666666666667 233.33
"277" "S1" "Antas" "2" "7" 2015-06-24 2015-08-10 47 1 1 1 100 200
"278" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-10 47 1 1 2 133.333333333333 266.67
"279" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-10 47 0 1 0 33.3333333333333 200
"280" "S1" "Monti" "2" "10" 2015-06-24 2015-08-10 47 1 2 1 133.333333333333 233.33
"281" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-10 47 2 1 1 133.333333333333 266.67
"282" "S1" "Leura" "2" "12" 2015-06-24 2015-08-10 47 1 3 3 233.333333333333 366.67
"283" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-10 47 3 1 3 233.333333333333 533.33
