SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS 	Sub1	Sub2	Sub3
S8	Narrikup	2	135	4/05/2016	18/05/2016	14.00	12	8	9
S8	Leura	2	136	4/05/2016	18/05/2016	14.00	7	12	7
S8	Monti	2	137	4/05/2016	18/05/2016	14.00	23	21	15
S8	Antas 	2	138	4/05/2016	18/05/2016	14.00	14	8	12
S8	Leura	3	139	4/05/2016	18/05/2016	14.00	9	10	6
S8	Monti	3	140	4/05/2016	18/05/2016	14.00	10	7	11
S8	Woogenellup	3	141	4/05/2016	18/05/2016	14.00	15	13	12
S8	Antas 	3	142	4/05/2016	18/05/2016	14.00	11	9	7
S8	Denmark	3	143	4/05/2016	18/05/2016	14.00	12	10	7
S8	Narrikup	3	144	4/05/2016	18/05/2016	14.00	10	5	11
S8	Antas 	1	127	4/05/2016	20/05/2016	16.00	10	13	13
S8	Leura	1	128	4/05/2016	20/05/2016	16.00	8	5	4
S8	Denmark	1	129	4/05/2016	20/05/2016	16.00	8	12	10
S8	Monti	1	130	4/05/2016	20/05/2016	16.00	13	18	15
S8	Narrikup	1	131	4/05/2016	20/05/2016	16.00	9	8	10
S8	Woogenellup	1	132	4/05/2016	20/05/2016	16.00	16	15	12
S8	Denmark	2	133	4/05/2016	20/05/2016	16.00	20	23	25
S8	Woogenellup	2	134	4/05/2016	20/05/2016	16.00	13	9	10
S8	Narrikup	2	135	4/05/2016	20/05/2016	16.00	9	17	10
S8	Leura	2	136	4/05/2016	20/05/2016	16.00	25	22	20
S8	Monti	2	137	4/05/2016	20/05/2016	16.00	14	17	14
S8	Antas 	2	138	4/05/2016	20/05/2016	16.00	12	12	15
S8	Leura	3	139	4/05/2016	20/05/2016	16.00	11	9	13
S8	Monti	3	140	4/05/2016	20/05/2016	16.00	18	15	17
S8	Woogenellup	3	141	4/05/2016	20/05/2016	16.00	15	14	10
S8	Antas 	3	142	4/05/2016	20/05/2016	16.00	17	12	10
S8	Denmark	3	143	4/05/2016	20/05/2016	16.00	13	8	14
S8	Narrikup	3	144	4/05/2016	20/05/2016	16.00	18	13	15
S8	Antas 	1	127	4/05/2016	22/05/2016	18.00	17	13	10
S8	Leura	1	128	4/05/2016	22/05/2016	18.00	15	10	10
S8	Denmark	1	129	4/05/2016	22/05/2016	18.00	14	8	13
S8	Monti	1	130	4/05/2016	22/05/2016	18.00	15	12	15
S8	Narrikup	1	131	4/05/2016	22/05/2016	18.00	13	11	17
S8	Woogenellup	1	132	4/05/2016	22/05/2016	18.00	13	7	1
S8	Denmark	2	133	4/05/2016	22/05/2016	18.00	12	15	8
S8	Woogenellup	2	134	4/05/2016	22/05/2016	18.00	17	12	18
S8	Narrikup	2	135	4/05/2016	22/05/2016	18.00	17	19	17
S8	Leura	2	136	4/05/2016	22/05/2016	18.00	15	17	13
S8	Monti	2	137	4/05/2016	22/05/2016	18.00	12	15	16
S8	Antas 	2	138	4/05/2016	22/05/2016	18.00	12	19	14
S8	Leura	3	139	4/05/2016	22/05/2016	18.00	10	10	16
S8	Monti	3	140	4/05/2016	22/05/2016	18.00	10	15	12
S8	Woogenellup	3	141	4/05/2016	22/05/2016	18.00	21	19	13
S8	Antas 	3	142	4/05/2016	22/05/2016	18.00	19	23	20
S8	Denmark	3	143	4/05/2016	22/05/2016	18.00	13	17	16
S8	Narrikup	3	144	4/05/2016	22/05/2016	18.00	21	15	20
S8	Antas 	1	127	4/05/2016	24/05/2016	20.00	20	25	15
S8	Leura	1	128	4/05/2016	24/05/2016	20.00	10	17	17
S8	Denmark	1	129	4/05/2016	24/05/2016	20.00	18	19	14
S8	Monti	1	130	4/05/2016	24/05/2016	20.00	18	23	22
S8	Narrikup	1	131	4/05/2016	24/05/2016	20.00	27	17	13
S8	Woogenellup	1	132	4/05/2016	24/05/2016	20.00	28	15	22
S8	Denmark	2	133	4/05/2016	24/05/2016	20.00	23	24	19
S8	Woogenellup	2	134	4/05/2016	24/05/2016	20.00	28	20	20
S8	Narrikup	2	135	4/05/2016	24/05/2016	20.00	16	22	19
S8	Leura	2	136	4/05/2016	24/05/2016	20.00	9	16	18
S8	Monti	2	137	4/05/2016	24/05/2016	20.00	22	13	24
S8	Antas 	2	138	4/05/2016	24/05/2016	20.00	22	18	17
S8	Leura	3	139	4/05/2016	24/05/2016	20.00	13	15	21
S8	Monti	3	140	4/05/2016	24/05/2016	20.00	25	17	15
S8	Woogenellup	3	141	4/05/2016	24/05/2016	20.00	24	25	17
S8	Antas 	3	142	4/05/2016	24/05/2016	20.00	20	21	28
S8	Denmark	3	143	4/05/2016	24/05/2016	20.00	18	17	21
S8	Narrikup	3	144	4/05/2016	24/05/2016	20.00	20	21	23
S8	Antas 	1	127	4/05/2016	26/05/2016	22.00	20	24	18
S8	Leura	1	128	4/05/2016	26/05/2016	22.00	25	23	18
S8	Denmark	1	129	4/05/2016	26/05/2016	22.00	13	20	17
S8	Monti	1	130	4/05/2016	26/05/2016	22.00	18	21	15
S8	Narrikup	1	131	4/05/2016	26/05/2016	22.00	18	15	26
S8	Woogenellup	1	132	4/05/2016	26/05/2016	22.00	25	27	20
S8	Denmark	2	133	4/05/2016	26/05/2016	22.00	25	19	13
S8	Woogenellup	2	134	4/05/2016	26/05/2016	22.00	18	28	15
S8	Narrikup	2	135	4/05/2016	26/05/2016	22.00	21	14	15
S8	Leura	2	136	4/05/2016	26/05/2016	22.00	15	19	19
S8	Monti	2	137	4/05/2016	26/05/2016	22.00	8	10	24
S8	Antas 	2	138	4/05/2016	26/05/2016	22.00	15	14	22
S8	Leura	3	139	4/05/2016	26/05/2016	22.00	20	17	18
S8	Monti	3	140	4/05/2016	26/05/2016	22.00	8	19	21
S8	Woogenellup	3	141	4/05/2016	26/05/2016	22.00	15	16	11
S8	Antas 	3	142	4/05/2016	26/05/2016	22.00	18	15	21
S8	Denmark	3	143	4/05/2016	26/05/2016	22.00	14	20	25
S8	Narrikup	3	144	4/05/2016	26/05/2016	22.00	21	22	16
S8	Antas 	1	127	4/05/2016	29/05/2016	25.00	21	23	18
S8	Leura	1	128	4/05/2016	29/05/2016	25.00	22	25	18
S8	Denmark	1	129	4/05/2016	29/05/2016	25.00	13	25	17
S8	Monti	1	130	4/05/2016	29/05/2016	25.00	18	21	15
S8	Narrikup	1	131	4/05/2016	29/05/2016	25.00	19	15	26
S8	Woogenellup	1	132	4/05/2016	29/05/2016	25.00	25	27	20
S8	Denmark	2	133	4/05/2016	29/05/2016	25.00	25	19	13
S8	Woogenellup	2	134	4/05/2016	29/05/2016	25.00	20	28	15
S8	Narrikup	2	135	4/05/2016	29/05/2016	25.00	21	14	15
S8	Leura	2	136	4/05/2016	29/05/2016	25.00	16	19	19
S8	Monti	2	137	4/05/2016	29/05/2016	25.00	9	10	24
S8	Antas 	2	138	4/05/2016	29/05/2016	25.00	14	15	22
S8	Leura	3	139	4/05/2016	29/05/2016	25.00	19	17	18
S8	Monti	3	140	4/05/2016	29/05/2016	25.00	8	19	21
S8	Woogenellup	3	141	4/05/2016	29/05/2016	25.00	19	23	11
S8	Antas 	3	142	4/05/2016	29/05/2016	25.00	15	21	17
S8	Denmark	3	143	4/05/2016	29/05/2016	25.00	14	20	25
S8	Narrikup	3	144	4/05/2016	29/05/2016	25.00	21	22	16
S8	Antas 	1	127	4/05/2016	31/05/2016	27.00	21	22	18
S8	Leura	1	128	4/05/2016	31/05/2016	27.00	22	25	18
S8	Denmark	1	129	4/05/2016	31/05/2016	27.00	13	25	17
S8	Monti	1	130	4/05/2016	31/05/2016	27.00	18	21	15
S8	Narrikup	1	131	4/05/2016	31/05/2016	27.00	18	15	26
S8	Woogenellup	1	132	4/05/2016	31/05/2016	27.00	25	27	20
S8	Denmark	2	133	4/05/2016	31/05/2016	27.00	25	19	13
S8	Woogenellup	2	134	4/05/2016	31/05/2016	27.00	20	28	15
S8	Narrikup	2	135	4/05/2016	31/05/2016	27.00	21	14	15
S8	Leura	2	136	4/05/2016	31/05/2016	27.00	15	19	19
S8	Monti	2	137	4/05/2016	31/05/2016	27.00	8	10	24
S8	Antas 	2	138	4/05/2016	31/05/2016	27.00	14	15	22
S8	Leura	3	139	4/05/2016	31/05/2016	27.00	19	17	18
S8	Monti	3	140	4/05/2016	31/05/2016	27.00	8	19	21
S8	Woogenellup	3	141	4/05/2016	31/05/2016	27.00	19	23	11
S8	Antas 	3	142	4/05/2016	31/05/2016	27.00	15	21	17
S8	Denmark	3	143	4/05/2016	31/05/2016	27.00	14	20	25
S8	Narrikup	3	144	4/05/2016	31/05/2016	27.00	21	22	16
